id,app_id,content,author_id,is_positive
134445767,130,w game,76561199222635765,Positive
152683422,570,игра скучная на пару минут,76561199489872157,Negative
15560696,620,Yet another trash game made by the scumbags at Valve.,76561198037585126,Negative
52547379,300,Better than most modern World War II games,76561198196396619,Positive
166689115,440,"It is honestly the direct opposite of amusing that Valve let their game rot to such a level that their anti-cheat might as well not even exist or how useless it is.
The people running these Bots have basically declared war on anyone who stands against them. There's honestly nothing they wont do to try and silence you for speaking out about the Bots.

They will do but not limited to.
Ddosing
Doxing you (they'll even use those bot to spread your doxed information in game)
Swating
Impersonating you with the use of AI mimicking your voice saying racist and homophobic shit and have it be spammed in game by those same Bots by the way.

They will do all of that and more just for speaking out against them.

Valve does fucking nothing about it. And they still have the fucking audacity to charges for loot boxes containing nothing but shitty barely functional cosmetics.

FIX YOUR GAMES VALVE!
(the same fate is starting to fall to Counter-Strike as well with it being flooded with Bots)",76561198817340718,Negative
105079739,240,Fun for a short while but gets boring fighting mostly bots. There are only a few modes and games go on endlessly. The servers with modded maps just look tacky and are full of exploits.,76561198060665901,Negative
166618184,380,A gem,76561198199811687,Positive
130555188,570,"copy of league of legends and shitty stuff, shit controls shit everything",76561199281147192,Negative
165976465,1280,"Joined a server. Picked Axis and spawned as a driver in a Panzer IV. My commander told me where to go and what to do, we died, I got yelled at, left the game because I wanted to play something else. Cool, just don't die if you don't like 60 y/o men yelling at you because of their own mistakes.",76561199275130706,Positive
19011485,300,"Great Source game for $10 I'm A big WWII fan so this is a great game for anyone like me. To this day DoD Has an active comunity play base and is very fun! I recomend this game to any People Who like: Shooters, WWII, And Source Games.

Graphics: 8/10
Gameplay:9/10
Final Verdict: 8/10",76561198179445638,Positive
162154448,570,haha,76561199201957166,Negative
124079169,570,"TOO MANY RETARDS PLAYER
",76561198358263740,Negative
100869109,550,geim doo doo ass,76561198230014748,Negative
156299640,240,best game download it now!!!!!,76561199364748559,Positive
167072884,440,shitpost dev,76561198170925334,Negative
150294276,570,fk,76561198210775368,Negative
132677064,420,better then half life opposing force gene worm boss battle,76561199030448848,Negative
169770169,730,This would be a fun game if it wasn't plagued with cheaters and valve cared to actually ban people. Every game you're almost always going to have one cheater in your lobby.,76561198093689816,Negative
11068765,1250,"Welcome welcome! One at a time!
To the Overpriced DLC Mayhem!
This game slowly turned into a Pay-To-Win shitfest
Pay 7 bucks for a Golden skin which does... does.. NOTHING!
Pay 7 bucks over 10 times to get OP Weapons which one hit kill everything in front of you!
Pay 7 bucks for Characters!
Pay 7 bucks for characters again!
Pay 7 bucks for characters , even again!
i dont even know why i bougth this game. It's like train simulator , Where everything is a DLC
Totally not recommended.
You should only buy this if you are expecting to buy every single weapon DLC. That's the only way you are gonna win
Instead of killing floor
This game's name should be Overpriced DLC'S",76561198066565856,Negative
166734934,440,Fix it,76561198103145046,Negative
156972166,300,"I really like this game because of it's simplicity and sort of faked authenticity. The guns are powerful feeling and kill in 2 shots and feel inaccurate enough on full auto that it feels well balanced as a gaming experience. What i don't like, is the community as usual, sometimes being very toxic towards each other and sometimes seeing cheaters using speedhack. Very good game to play sometimes for fun for about 30 minutes. Good arcade multiplayer shooter. Try playing a crazed submachinegunner once! or sturmgewehr them to hell. I personally got this with Half Life 2 collector's edition.",76561197960575053,Positive
67018207,300,"This was the game to have when it first came out. It's a pity there wasn't an old original version saved and able to be played online on dedicated servers. The later versions outlawed boosting and so forth, taking away any sneaky tricks that some considered cheating. However, in war nothing is fair, and some of these ""you had to be in the know"" advantages made the game much more enjoyable. Sometimes catering to people who want it all fair and lovely takes away the rawness of the game. The same thing has happened to Youtube, and even Siri.",76561197970587797,Positive
92472200,20,great game pure classic,76561198025016051,Positive
132283407,400,no glados robot secks,76561199198568792,Negative
166681759,440,"I would recommend the game, but i do not recommend the bots.",76561198431227489,Negative
181937585,730,FUN BUT DIFFICULT,76561198390883380,Positive
177464586,550,"still better and back 4 blood
",76561198248205196,Positive
178945908,400,love this game. Hope theres no british moron spheres in the second one,76561198389719713,Positive
22277675,320,"You can kill someone by throwing a toilet at them.

If that's not enough for you to buy the game, not sure what will.",76561198142833490,Positive
11826418,630,"Friendly fire is on, I throw grenade on to the aliens, friend runs to them. He is killed.

10/10 would play again


And the serious part? Here.

Alien Swarm is a nice co-op top-down shooter. Not perfect, but almost perfect.
In the game you are a team of 4 soldiers going through abandoned space stations (not sure).
There are 4 classes, namely Officer, S. Weapons, Medic, and Tech.
And if you're bored of the included map, there are lots of maps for Alien Swarm on the internet.

And the nice part?

ITS FREE. ITS FVCKING FREE.
WHY NOT TRY OR PLAY?

k thats too much kbye
",76561198088396356,Positive
135144868,570,"Dont recommend this game for new player.
Difficult to learn, plus a lot of smurf which Valve HAS NO INTENTION OF FIXING.
ALL CONS IN THIS GAME:
1. IMBALANCE MATCH MAKING, FEEL THE LOSE STRAIGHT 20 GAMES BECAUSE ABUSERS ARE NOT BANNED
2. A LOT OF SMURFS
3. DRAMATIC UPDATES THAT DESTROY FAMILIARITY. LIKE COME BACK HERE 6 MONTHS AFTER YOU WILL SURELY BE A 
    NEWBIE.
4. SLOWLY GOING DOWN PLAYER BASE BECAUSE OF COMPLEXITY
5. SLOWLY GOING DOWN PRICE POOL BECAUSE OF NO.3
6. LONG QUEUE TIME BECAUSE OF NO.4 LIKE ON AVERAGE I WAIT AROUND 5MINS TO PLAY RANKED THEN LOSE AGAIN 
    BECAUSE OF SMURFS.

Competitively I see dota 2 going down in the pro scene lets say around 5yrs or so will become like CSGO. Good thing didnt spend any penny on this game before. So dont waste your time on this game kids, play another newer games.",76561198210990253,Negative
171880374,20,cool,76561198975999620,Positive
16714555,240,"Got VAC Banned, still didn't play it...",76561198138119320,Negative
32332132,30,"I had day of defeat long before steam and I still play it.
Yes it is old, yes there are only a few servers.

I play mostly singleplayer mode now with SturmBot (a bot add-on)

Give it a go, you can find the install for a single player mode (100% Free) here on my website Sturbot.org.

Update November 2019.

[url=http://sturmbot.org/index.php/downloads/download/2-sturmbot-for-steam-packages/67-sturmbot-1-9-for-steam-dod-version] Download the sturmbot add-on (windows based) for free here, Updated in November 2019.[/url] There are many changes from the older version, mostly this is a major waypoint review.

[url=http://sturmbot.org/index.php/dod-turtorials/day-of-defeat-player-guides/90-day-of-defeat-manual] Read a updated (unofficial) game manual with 2019 updates here.[/url]

Map packs are also being added in late 2019. There are 4 packs already in my maps section.
 [url=http://sturmbot.org/index.php/downloads/category/6-day-of-defeat-steam-maps] All have Sturmbot updated waypoints included.[/url]

 [url=http://sturmbot.org/index.php] See the Sturmbot main page for the latest details..[/url]",76561197960539483,Positive
180655704,500,"ADVISORY:
Everything present in this game is available in L4D2, the only people who should buy this, even for $1, are people who - for some reason - want to play L4D1 maps without the special infected added in the 2nd game.",76561197994708210,Negative
170121506,620,Fun puzzle game,76561199400674185,Positive
166808436,440,GAME BAD!,76561198306802587,Negative
123207446,10,Nostalgia,76561198965437235,Positive
139033517,340,i like the fisherman he's pretty cool,76561198959799141,Positive
135020153,280,Very challenging and sometimes frustrating but a really fun story to play through,76561198271907898,Positive
148861366,570,Lol is better,76561198319350047,Negative
134385507,400,"Wheatley isn’t here, would still smash Glados, 6/10",76561198886512361,Negative
175916833,380,more Barney pls,76561199097059078,Positive
21771243,130,good expansion,76561197967634305,Positive
166719288,570,"Valve keep on logging out when playing then makes you low prio, play 3 unranked match, perfect wifi but still disconnected and reconnecting for how many times
",76561198186723938,Negative
166678848,440,"I have 2187 Hours and have been playing this game for a very long time. The game used to be good getting new updates and the game was actually playable. But for the past 5ish years the game has become completely unplayable in its current state. 

90% of the time you join a Casual match on a Official valve server there is normally 5 to 8 snipers looking up spinning and instant locking onto your head killing you instantly and when its not a sniper bot its a heavy or some other bot playing another class. 

Even when your in a match without bots the voice communication is disabled for new accounts making it harder to communicate with new player. I am okay with the use of mic as bots use it to spam but when your on a new account you cant type or even call for medic.

Valve has neglected this game for far too long. At first I wanted more content like a heavy update but at this point I just want an update that will fight against the bots. I want to VAC to actually work and to have a actual playable tf2 game without having to worry about getting instantly headshot for leaving my spawn door. 

Valves incompetence to maintain this game has tainted there reputation as they don't care about there player base and they refuse to do anything to fix there game.",76561198161941414,Negative
147710801,240,best cs experience,76561198434003318,Positive
73398667,320,+,76561198177286609,Positive
170580126,730,If you like playing every game against cheaters then go for it!,76561198254431192,Negative
173728740,730,Full of hackers and griefers. Matchmaking doesnt work. reporting doesnt work. the entire game doesnt work,76561198028793483,Negative
118649193,1840,"Unless you're a genius immediately after downloading and launching this shit software, it's impossible to use.",76561198396990947,Negative
48083956,240,"I don't like this game, old game graphic's bad",76561198843309859,Negative
168110361,440,"yay bot gone, more trimping into sniper",76561199483766985,Negative
173703765,620,I AM NOT A MORON,76561199202765307,Positive
120508438,10,nice game,76561198113287106,Positive
177477434,240,"Counter-Strike: Source is a must-have for any PC FPS gamer. It served as a foundation for me and countless others. If you haven't played CSS yet, I highly recommend giving it a try. The community servers, in particular, bring back a lot of great memories and still offer some unique and fun experiences.",76561198027196152,Positive
30755155,20,I liked the classic TF .. I guess I should load it up one day and play it again.,76561197967681088,Positive
167730852,440,"#FixTF2

Used to be fun, now it's just a dumpster fire, and Valve seemingly doesn't care. Sad how Steam has a virtual hardlock on game distribution, because a company willing to let a game be overrun like this doesn't deserve to make money from games with devs that actually DO care about their games.
",76561198141756040,Negative
178439140,550,Joss game to play with friends,76561199012618331,Positive
171200952,730,"I prefer the aiming system from Counter-Strike: Source and miss the one from CS:GO. I hope they implement these systems in this game and enhance it with better anti-cheat 
. I’m considering leaving because how can I have fun if the game operates entirely on fair play, yet there are cheaters—like my hair—with a bad aiming system like compared to the Desert Eagle from CSS, CS:GO, and CS2. There’s a significant difference",76561198279570667,Negative
169522994,730,dislike,76561198244380196,Negative
11246597,30,dragutz joc <3,76561198117084851,Positive
9940513,1520,"Kinda hard to work out and though it has depth to it, it's not really satisfying to win or lose.",76561198037230991,Negative
163419362,380,Half-Life 2: Episode One,76561198089924540,Positive
165556257,730,Worst map-pool of games history; half sand maps,76561198315112192,Negative
34481719,630,Very good fun top-down shooter coop game.,76561198040353096,Positive
174035808,620,!,76561198860866097,Positive
157693633,240,skibidi,76561199321400743,Positive
177678476,420,alyx dies,76561198055330490,Positive
167244814,730,"just full of hackers and even casual game is unplayble. they will never correct it because hacker sis the main source of their income
",76561198055594424,Negative
119815923,340,truly the greatest half-life game ever,76561198014747112,Positive
146366695,570,mucho vicio,76561198134701850,Negative
174490396,70,"Let me preface this review with something important: YOU SHOULD PLAY THIS GAME!
It is an integral piece of gaming history. This is a must play, even if I have a personal disdain for it, because it's just that core to gaming as a hobby and medium. Now onto why, even though you should play this game, I found it to be miserable. 


Compared to more modern source games, this game absolutely does not hold up. Enemies are bullet sponges and movement feels like Quake but worse. Way too slippery with too many sections that demand some precision, so even if you get some Bhops going, you have to lose momentum because of needing to make a stupidly specific jump. I generally enjoy many old games (Doom, Morrowind, BG1, etc). However, the movement and enemies just had me raging like crazy. On a rail, power up, surface tension, forget about freeman (Screw that portal puzzle), and multiple other levels are all hot garbage that im still befuddled as to how they got through QA. Just in general, the second half of this game is absolute garbage, worse than the post twist gameplay sections of BioShock, which also happen to have stupidly spongy enemies. 


Bottom line is, you should play this game, id even argue its an obligation. HOWEVER play it on ez mode with console if needed instead of trudging through a higher difficulty on low hp, quick loading and saving every 2 seconds like I did, you could also play the community made remaster, Black Mesa.",76561198083303256,Negative
24713180,20,"I really love this game! Sure the grafics are old and theres not much players on nowadays, but the experience is fantastic!",76561198227824672,Positive
178331970,550,"RockyTheThrower ker throwa game isto susej
",76561199065419400,Negative
11012194,400,so hard to beat that i can't beat it and it doesn't look good on my computer,76561198072765137,Negative
121902204,340,Nice,76561199362221347,Positive
1813786,280,Definitly one of the funnest games I have ever played. Love it!,76561197998343697,Positive
11119787,630,I killed my friend with mining lazer 9/10,76561198023035754,Positive
167536152,440,"Fix your shitass game bro. Yall goofy as hell.
#FixTF2",76561199136906958,Negative
163137150,340,"it's fine, but there's some things I don't like about it

#1 - the ending was pretty weird

#2 - honestly too short to be a real chapter

#3 - I don't like that the fisher man only appear like, 2 times

but it's still good nonetheless",76561199444638023,Positive
166657417,440,Fix TF2,76561198060507992,Negative
58156588,280,good old game,76561198316703119,Positive
110755416,340,"Golden years Valve; they gave out a free level/chapter of HL2 cause HDR Lighting. they then skipped HDR monitors, Raytracing...",76561197967952455,Positive
14684976,280,Half life is one of the best games ever!!!,76561198132957792,Positive
147900510,570,not really my thing,76561197969008900,Negative
170594911,730,"you know why.
craigy out - xx",76561199668731937,Negative
169790106,620,Still no cake,76561199555422278,Positive
178740463,10,"Good Game , Give me awards plzpzlplzpzlplzplzplzplz",76561199218101055,Positive
167674579,240,i am good so game is good,76561199383957476,Positive
177422875,380,A bit short but fun expansion,76561198178358149,Positive
96030561,1840,its too hard to use,76561199095172260,Negative
166229986,240,"excellent fps game
and better than cs2
worth buying
",76561199039199065,Positive
124546133,570,"I suck, im stupid. i dont have any life.",76561199015966410,Negative
150685339,300,I enjoy this game ! GG Valve !,76561198027803205,Positive
84681952,280,yes yes yes,76561198163915061,Positive
171367183,620,Great puzzle game with talking robots and J.K. Simmons,76561199380182193,Positive
180508138,550,WHERE IS THAT GOD DAMN CHOCOLATE HELICOPTER AT!,76561199191631201,Positive
139278857,240,better than cs2,76561198326658661,Positive
3052416,630,Отличная Ко-оп игра!1,76561198016619608,Positive
181473197,730,cs2 is a cheater infested game and i love it,76561199682193168,Positive
9393620,130,"It was the shortest freaking dlc for half-life 1 but it was amazing
",76561198070167589,Positive
152554210,130,"While Blue Shift does not bring much new content to the table, it uses the source material well and does not stay for too long after you bring out dessert. I would also like to note that you can play Blue Shift with the original models, and not encounter many noticeable variances in the quality of the weaponry or NPCs.",76561198879132876,Positive
16394233,630,"Great free to play game, only downside is that it's really short.",76561197993584669,Positive
180954776,730,ts game makes me sad,76561197972354534,Negative
179274060,220,wow great update gape newell just break shit and add the steamer workshop so your shit can crash and you can spend hours pulling your hair out only to find that just installing shit the old way would have saved you an entire day.,76561198074157276,Negative
25668870,240,Graphics are good but like DODS it's impractical.  Game is constantly granting ridiculous headshots and has too many exploits which to this day developer hasn't corrected. It also possesses too many public servers with unethical administrators whom allow cheating and are engaging in it themselves.  They bind to a key and toggle it off and on.  I witness it regularly on popular public servers and clans do nothing about it.  Late at night I've caught many of the administrators doing it.  Valve should go in and clean house with this kind of thing and they do nothing.  It's killing morale and quite frankly chasing away gamers. After reviewing this product and others like it it's my unequivocal opinion the gamers and developers are a clandestine circle of corruption. Keeping in constant close contact beneath the radar and functioning as one on multiple platforms like raccoons.  In hindsight it is a little funny because a lot of you are quite dumb and have self esteem issues.  You use the games as a way to make up for life's shortcomings.  One day when you get real old and look back on all this you will understand what I am talking about.,76561197972173065,Negative
156902471,380,"Mostly good. The Alyx babysitting parts are a huge drag, but the final battle is very nice. Overall, rather short & uneventful.",76561198448493066,Positive
169649479,620,Both portals are a must play but if you are only gonna play one of them then play portal 2.,76561199134038592,Positive
164800220,730,"hjn
",76561199214480062,Negative
166989110,440,"Okay so I spent far too much time with this game. I've played since 2008 (I think) and it's been a love/hate relationship for me. Frequently quitting, returning, and quitting again. On one hand I recognize how great of game it is for many reasons that others have said better than I could. But on the other hand I've been unlucky to have a lot of bad experiences with this game. Even before valve started neglecting it. Toxic players, trolls, scammers, and just plain bad luck has plagued my tf2 experience since day 1. I've had some good moments of course, but its mostly been bad. But maybe that's just my negativity bias.

But I don't want to bore readers with my personal experiences and complaints, and just say I'm finally done with this game. I'm tired, and I don't care anymore. Clearly Valve doesn't care either. Everyone has said it already, but the bot crisis has been a problem for half a decade now, and the most we got from valve is a tweet. (Or an X now I guess,) But there's still over 200,000 people who want to #fixTF2, and despite my own grievances with the game, I would feel guilty if I didn't offer at least a small amount of support.

So I signed the petition, and I'm posting this long review that people will unlikely read. But that's okay. I'm mostly doing this for myself. As a way to get some closure for a game that was once a big part of my gaming life. Valve, if you really care about your fans, you will fix TF2 and CS2 as well as they have bot problems too. And to players reading this, I wish the best for you all. Keep up the fight, and don't let the fire die out.

TLDR: #fixTF2",76561198012622383,Negative
123082729,10,"Best fps game, love to play it till this day",76561199403356932,Positive
166772349,440,"An amazing game that I've dedicated a good portion of my life too, but sadly cannot recommend in its current state. Botted accounts run rampant, some studies suggesting roughly 70-80% of the player base as reported by Steam are simply botted accounts (Whether to farm items, or to disrupt actual players just trying to enjoy the game). This game really means a lot to me as a player, and it's sad to see it as practically abandonware due to Valve's negligence, while they continue to monetize and profit from this work of art that's lived past its prime.

Please Valve, this amazing game you've produced is on life support, and is a stain on its own legacy, as well as the legacy of this company as a whole. Either put the game out of its misery and shut down official servers, or make some meaningful changes to let this phoenix rise from the ashes.",76561199005262730,Negative
125260877,570,Dota 2 - fucking disappointment,76561198979274480,Negative
177904220,730,Worst version of Couterstrike at all,76561198149125498,Negative
160706374,100,terrorists have taken over ____ place. Take it back!,76561199200987449,Positive
174810093,10,never guna give you up never guna let you down never gona go all around and desert you,76561199047047837,Positive
179817982,730,"good
",76561199411261818,Positive
8423199,550,RIP THIS GAME...,76561198118864265,Negative
165771361,380,"bridge segments, trash fights and wormholes
the definitive half life 2 episode one experience",76561198145823100,Positive
119070308,570,Toxic as hell. I only play it because I've already spent 4k hours playing it.,76561197960711608,Negative
165764368,570,too many toxic players,76561198444577805,Negative
164768906,240,"Its a great game, specially is the OG game and the second Counter Strike, this game is better with servers of the community and mods, The part more epic what i like of this game is the gun run gamemode, csgo ports and Zombies, Zm and Zombie escape, this things is very very very nostalgic, specially when u start to play in a maps of the other games, like minecraft, mario, sonic, l4d, crash bandicoot etc. This map was the best what the commiunity what do on this years. Some people says this game is ass, but no, is good game, the game have good recoil, good weapons, good community, good optimized, good servers, good content, good mods,  good maps, ports of cs16 maps to source, what u want more? did valve do this with Cs2? nah, the 80% of the maps OG CS is deleted, and the recoil is hard, the people cant get fun, always is just rage, but this game have anticheat, and the others reasons what i told u before. This game is sooo funny to play, u can get a lot of FUN, BUT A LOT OF. You should to give a second chance",76561199200726456,Positive
13664050,240,bad,76561197987195726,Negative
119512824,570,"actual sleeper game

league of legends at 10 fps",76561198020217646,Negative
124949223,1840,I FUCKING HATE DOING LIGHTNING IN THIS STUPID FUCKING ASS APP IM TOO FUCKING STUPID TO USE IT I HATE IT I HATE IT I HATE IT I HATE IT I HATE IT,76561198984265914,Negative
138192485,280,"It is awesome, and plays better than HL:A in my opinon.",76561198888229835,Positive
51286000,10,"old but gold
cs go free!! but why 1.6 still costs money",76561198818759130,Negative
142270563,570,тинкер тинкер...,76561198849017961,Negative
11280539,630,Well its a real fun game your bored or just want to play a alien game for free well here's one right now,76561198144652612,Positive
82576703,100,Wow,76561198035182014,Positive
179175086,620,stamp of approval part 2,76561198342874065,Positive
155558781,380,‎,76561198129881006,Positive
181596876,730,Hmm,76561198256901528,Positive
179437476,730,this good,76561198289639248,Positive
166090095,380,"

I am a 45 yo father, probably one of the oldest people playing this game. I am a single father to my Son, who is 14 now. My son got this game for Christmas in 2019 from his uncle, so we installed it on his computer and he started playing. By the end of the week he had 24 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my son, as he is always out with his friends or just watching YouTube. So i decided to make a Steam account and get this game to see if I could maybe play alongside him. I loaded into the game, picked my character and world and started playing but I was stuck on what you where supposed to do. I asked my Son for help and he hosted a game for me to join. I loved it as it was the best time I had spent with my Son since my wife had died. This game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well. This game reminded me that there’s fun to be had in everything, and it has brought both me and my Son many happy memories.

Do not award this!",76561199277889364,Positive
176842391,730,got yelled at by russians 24/7 do NOT play this,76561198354486879,Negative
157739699,240,"The st4rt of my racesm journy begn here en SCOUTS&KNIVES. A manom shoot me no scope cross map in italy and I said fuck your mother turkish bitch men, i pley on 488 MS in Czech Rebulic",76561199083188795,Positive
154473889,10,old and  gold,76561199034448975,Positive
110814406,550,900 hours and the thought of vs haunts me,76561199131441635,Negative
127306382,550,"DOG WATER
",76561198353838401,Negative
89377988,130,"there are community mods better than Blue Shift. Blue Shift is B.S! :P. jk, but its nothing compared to half-life or opposing force, those are 10/10, 9/10. blue shift is about a 6/10. no offense developers but it is what it is. Half-life is the cake, opposing force is the frosting, and blue shift is the sardines on top.",76561197971070755,Negative
179772867,400,"Нормалды
",76561199489644722,Positive
169654925,730,they removed danger zone. cringe,76561197998950941,Negative
175084143,570,"yeah dont, trust me",76561198191211377,Negative
23530720,300,"good game i reccomend to all first time steamers
",76561198047467036,Positive
166863888,440,me no happy,76561199068276439,Negative
166666992,440,The bot problem has gotten out of hand,76561198044816919,Negative
85196183,130,"No where near the series' heights, nor even all that memorable, but it's decent. I liked it a lot more than the other expansion.",76561198268575047,Positive
19425908,10,Trash game,76561198165581955,Negative
172108357,1700,"Note: The game did not record my playtime accurately, when I started up the game it starts up a ""program32"" window that seems to count as the game but I usually closed that early on and played the game so I actually have about 40 hours of playtime.

This game has all of the old RPG jank you could expect and MORE but it's still fun enough to put up with until you get used to it. When I first started the game I was baffled by the control scheme, I did not like it. The first enemy was hard because fighting the controls was harder than the enemy, but one you get used to the weird and janky controls it plays just fine and I made few mistakes. 

The combat is slow and methodical but still engaging and decently fun. For example, if you liked Morrowind combat, this is like that but better because the hit boxes are much better and you can actually hit things you aim at. Once you realize power attacks are the way to go, combat flows pretty well. 

The sound design however, is another story. So the sound is mostly fine, however some sounds are seriously messed up. Specifically sounds from the lighting bolt spells and magic missile spells are SO FUCKING LOUD regardless of your settings. You can turn the SFX down to 1 and turn the application volume to 5 and the sounds of a lightning bolt will still be so loud it feels like it's at a normal volume while everything else is barely audible. So if you have the volume at a normal volume the lightning bolts will damn near blow you ears out. This was so jarring in combat and even got me killed a few times while I tried playing with the volume options in combat. Luckily, enemies that use these spells are few and far between. You generally needn't worry about it.

The story is decently interesting, I wasn't compelled to skip every cutscene and dialogue because the content was interesting enough. The idea of the sun simply going out one day, forcing the survivors to retreat underground is an interesting concept, but unfortunately it isn't used as anything more than a plot device to drive the antagonist forward, it isn't really explored, at least not in a mainstream way, as I didn't read every single lore tome in the game and I shouldn't have to for me to understand more about such an important fact of the universe. The story does have some interesting machinations and characters, and I think there were some revelations and character dynamics that were pretty interesting and entertaining. I just wish the sun going out was explored more.

The magic is implemented in a unique and interesting way, but I really think the game would have benefited from options to streamline the casting system for people like me who didn't want to bother with having to accurately draw each rune every time I cast a spell. An option to instead type a series of numbers corresponding to the runes for casting a spell or buttons on a controller would have made the magic more accessible. It did feel good to memorize the runes for spells and get used to casting common spells like Speed to move around faster, but I never even bothered trying to cast in combat because the prospect of trying to complete a rune sequence mid combat was not fun. It can also be frustrating to draw out runes over and over hoping the game deigns to bless you with the charitable act of allowing the letter ""G"" you drew to actually count as the rune and let you cast the spell.

The progression of the game is pretty good overall and I like the progression of power, you feel like you're getting powerful at a steady rate and are able to tackle the challenges ahead of you. This is, until the final part of the game when you fight the damn Ylside warriors, which buff themselves to attack faster, deal more damage, and move faster, and the increased movement speed means you can't rely on the hit and run tactics you've been employing the entire game, and they can also shred your health bar. Even with the best gear in the game up to the point you're at and with a tank build I could barely take on a single Ylside warrior at a time, often chugging healing potions (which there is a finite number of these in the game, like every item as shops only refresh their inventory at 2 or 3 points in the game, if even that) just to not get killed. They are so damn strong and hard to kill all the way up until you get the strongest weapon in the game and even then they will still make you chug a few healing potions. This is until you get their armor, which makes you able to easily tank them, but you don't get this until you are literally one room away from the 
 final boss. 

Over the game is fun and def worth the price, I paid under $2 for it and even not on sale I think it's worth it. If you like older RPGs or want to try one out, I think it aged well enough and is worth playing. 

7/10",76561198115346489,Positive
10436850,630,"It was a couple of summers ago. A friend and I had nothing to do, and we got bored of the usual few games that we engage ourselves with: Left 4 Dead, Team Fortress 2 and so on. We ran out of things to play with empty wallets as well. We were students, merry, but poor, and then we saw this new free-to-play game on steam known as Alien Swarm. No harm giving it a try, right? Little did we know that we will be spending the whole of our summer rolling around a blue-themed spaceship setting aliens ablaze. 

Alien Swarm is not a big project or game in particular, or so to speak. There is only one campaign of 7 maps to choose from, and the game itself gets repetitive in the long run. Still, what makes this game fun and captivative is the co-operative nature of this game and the array of weapons the game offers. Choosing the right class and weapon will be highly beneficial for the game play as having the right setups will shorten or lengthen the gameplay by up to 10 minutes, and there will be a drastic difference in reward as well. Since this game uses a leveling system, it will mean that one of the best case scenario is to look for a map where you can do quick runs (in a minute or two) over and over again so as to accumulate the largest amount of experience in the shortest time possible. 

One thing I am found of for free-to-play games developed and published by valve, especially Alien Swarm in particular, is that there are no micro-marketing. Meaning, every single item in game are attainable through a little bit of hard work and grinding. It’s free, and if you have the time to spare, what’s your reason for not trying?
",76561197962117572,Positive
175915478,550,"Fun game, whether played solo, or with friends.",76561198176928485,Positive
153485858,240,oh no i forgot to install counter strike: source for gmod!!,76561199433709194,Positive
165953214,730,CHEATER STRIKE 2,76561198997688136,Negative
167460327,730,To keep it short and simple good game KKK are active players,76561199072931563,Negative
163561789,240,My friend who I play CS 2 with said if I post a review on this game and it gets 400 likes and 40 Awards that he will buy me a RTX 4070ti and 2 Kilos of canned ham. So I'm just gonna leave this here! Help a brotha out!,76561198893632904,Positive
172096233,730,"Хм я не рекомендую из за системы ВАК 
Меня забанило на 24 часа когда я даже никого не убил 
По причине странного поведения 
Я бы понял если бы я матерился и меня кинуло бы по причине оскорбления 
Но нет 
Когда они пофиксят эту систему",76561199524130470,Negative
129288678,100,Amazing!,76561198993921525,Positive
22891303,1250,"Servers are dead as of 2016
this game has crap player/ai models
ugly overall graphics
there ton of buy this DLC adds
tons of DLC that isnt free
theres only a few guns per class
only got this + a gift Killing Floor when i bought KF2 deluxe
would never buy this alone its not worth your time",76561198036732153,Negative
177980395,550,"I love this game, very much!",76561198345963425,Positive
109726624,240,Cancer aim,76561199035488950,Negative
15229714,630,"New to Steam? Download this freebie and find some friends. Good game with Source Engine so it will run on just about anything. This game is hard if you try to go at it yourself or if nobody communicates. No controller support for those that hate K/M (Keyboard & Mouse) but dont let that stop you.

Replay Value 8/10

MasterPCRace Recommends",76561197966413820,Positive
122659951,550,The game crash everytime before entering the loby,76561199380034674,Negative
166709353,730,"You literally can't play the game without cheats. As soon as your team starts winning there'll always be this one kid crying in chat, then toggling and hitting headshots like never seen before in human history. Thx Valve :)",76561198979519496,Negative
31070212,130,"""Half-Life: Blue Shift"" is the second expansion pack for the acclaimed ""Half-Life"". Offering little new content, it is usually considered a lesser expansion pack than ""Half-Life: Opposing Force"" - and I've gotta say I understand this. There are no new weapons in ""Blue Shift"", and no new enemies. Still, it is a fun little game (it has a mere 8 chapters) with quite a lot of interesting easter eggs, a Gordon Freeman sighting near the very beginning and some interesting maps. And let's not forget that it is the first game in the Half-Life series to feature consistent interaction with a single non-player character. This character, as you may know, is Dr. Rosenberg. ""Blue Shift"" might not be the most exciting Half-Life game, but it sure is a fun and interesting experience, perhaps mostly for Half-Life geeks like myself.",76561198366722029,Positive
30023298,340,"For what i know this game is intended to showcase the new graphic effect for the Source engine and yes this game is really short, it will take you about under 30 minutes (I acctually finish this In under 15 minutes), but still this demo Is still fun to play despite the length of the game plus I always use this demo to test some skins and mods for HL2 that available on internet.

Finally do I recommend this demo?... I guess so, If you think 30 minutes or less can satisfy you then go for it.

Plus this game Is free to download when you purchase a copy of HL2.",76561198068066316,Positive
177725304,570,"matchmaking is SHIT!!!, NOOB AND MONGOLOID CANCER TEAMMATES EVERYWHERE!!!!",76561199379445072,Negative
38093418,1840,"I fucking come to this  software to see if I can start filmmaking for a hobby. I screw around a bit, literally 5 minutes later: Every time I try to fucking load a map, it crashes. Gets to the point where there are no windows for any of the tools on source. try to fix it for 2 hours, no dice. Try not shitty software, literally no help from valve",76561198082716535,Negative
